publishedAtDate;stars;text;title
2020-04-07T11:28:04.215Z;5;;OBI Markt Wien Triester Str.
2020-04-06T02:20:30.683Z;5;;OBI Markt Wien Triester Str.
2020-03-23T23:29:18.378Z;1;;OBI Markt Wien Triester Str.
2020-03-19T13:47:07.452Z;3;wenn's sonst nix gibt;OBI Markt Wien Triester Str.
2020-03-19T05:38:07.553Z;1;Schlechtestes Onliebestellwesen was ich kenne. 2 wochen auf ware warten. 3x angelogen werden, dass die ware schon verschickt sei um beim 4ten mal zu hören, dass sie aus ist... einfach nur eine Frechheit;OBI Markt Wien Triester Str.
2020-03-17T17:59:16.193Z;5;;OBI Markt Wien Triester Str.
2020-03-16T20:56:59.232Z;4;Weil mir der OBI bei der SCS besser gefällt. Ich war dort und dort. Aber bei der SCS ist nicht so überlaufen. Und noch was ich bin Gehbehindert, da muss ich schauen wegen den Behindertenparkplätze und dort ist es Super. Grüße;OBI Markt Wien Triester Str.
2020-03-14T12:40:03.540Z;4;;OBI Markt Wien Triester Str.
2020-03-14T07:52:07.874Z;5;;OBI Markt Wien Triester Str.
2020-03-13T15:17:43.056Z;5;;OBI Markt Wien Triester Str.
2020-03-12T17:44:50.668Z;5;;OBI Markt Wien Triester Str.
2020-03-12T15:57:44.356Z;5;;OBI Markt Wien Triester Str.
2020-03-12T11:45:10.806Z;5;;OBI Markt Wien Triester Str.
2020-03-11T15:45:42.889Z;5;;OBI Markt Wien Triester Str.
2020-03-11T14:02:38.049Z;3;Tolles Gartencenter, aber leider die unhöflichste Kassiererin, der ich je begegnet bin. Kein bisschen hilfsbereit, schnippisch und erst nach  mehreren Versuchen ein erwiderter Gruß. Schade;OBI Markt Wien Triester Str.
2020-03-11T09:37:19.184Z;4;Freundlich hilfsbereit;OBI Markt Wien Triester Str.
2020-03-10T18:06:02.392Z;3;;OBI Markt Wien Triester Str.
2020-03-10T12:16:28.404Z;5;;OBI Markt Wien Triester Str.
2020-03-10T10:21:08.016Z;4;;OBI Markt Wien Triester Str.
2020-03-09T16:49:15.484Z;3;;OBI Markt Wien Triester Str.
2020-03-09T15:52:59.381Z;5;;OBI Markt Wien Triester Str.
2020-03-08T17:41:02.321Z;5;;OBI Markt Wien Triester Str.
2020-03-08T16:30:39.926Z;2;Verglichen mit anderen Baumärkten überteuert. Billigst China Eigenmarkenwerkzeug und ansonsten 0815 Tools. Zum Einkaufen von Mistsäcken und Gummihandschuhen aber ausreichend.;OBI Markt Wien Triester Str.
2020-03-08T08:02:18.570Z;5;"...das wollte ich schon lange schreiben: "" der freundlichste Baumarkt in Wien""...als weibliche Handwerkerin wurde ich nun über Jahre immer bestens beraten, kompetent und freundlich!";OBI Markt Wien Triester Str.
2020-03-07T20:15:10.472Z;5;Besser als alle andere OBI im Wien;OBI Markt Wien Triester Str.
2020-03-07T19:51:06.687Z;4;;OBI Markt Wien Triester Str.
2020-03-07T18:44:03.719Z;5;Wenigsten hier gibt´s noch Mitarbeiter die Fragen beantworten können!;OBI Markt Wien Triester Str.
2020-03-07T18:14:55.293Z;5;;OBI Markt Wien Triester Str.
2020-03-07T16:38:52.563Z;5;;OBI Markt Wien Triester Str.
2020-03-07T14:31:34.113Z;4;;OBI Markt Wien Triester Str.
2020-03-07T14:08:39.287Z;5;;OBI Markt Wien Triester Str.
2020-03-07T13:29:53.599Z;5;;OBI Markt Wien Triester Str.
2020-03-07T12:54:35.348Z;3;War nicht begeistert.;OBI Markt Wien Triester Str.
2020-03-07T12:03:41.171Z;5;;OBI Markt Wien Triester Str.
2020-03-07T11:17:51.169Z;5;Alles für handwerker;OBI Markt Wien Triester Str.
2020-03-06T19:56:10.787Z;5;;OBI Markt Wien Triester Str.
2020-03-06T19:13:36.957Z;5;Ok;OBI Markt Wien Triester Str.
2020-03-06T18:10:11.156Z;5;?? ???????? ????.  ????????????? ???? ????;OBI Markt Wien Triester Str.
2020-03-06T16:43:07.213Z;5;;OBI Markt Wien Triester Str.
2020-03-06T12:08:18.416Z;5;;OBI Markt Wien Triester Str.
2020-03-05T18:10:24.820Z;1;Drecksladen Laden die Chef Etage hat in meinen Augen kein Niveau alleine schon der umgang mit die Mitarbeiter reine ausbäuterei in meine Augen.;OBI Markt Wien Triester Str.
2020-03-05T17:20:02.715Z;5;"Alles da was zum Heimwerken und Gärtnern benötigt wird. Und nettes Personal gibt's auch noch.
Prima, komme gerne wieder.";OBI Markt Wien Triester Str.
2020-03-05T17:05:07.967Z;4;Sehr gute Auswahl  aber wie in vielen  anderen Betrieben zu wenige Mitarbeiter  und man muss Geduld  und Zeit mitbringen wenn man Sachen sucht oder eine sonstige  Beratung  braucht.  Aber sonst kompetente  und höfliche Mitarbeiter.  Übersichtliche  Filiale;OBI Markt Wien Triester Str.
2020-03-05T15:30:27.206Z;5;;OBI Markt Wien Triester Str.
2020-03-05T12:10:44.958Z;5;Sehr zufrieden;OBI Markt Wien Triester Str.
2020-03-05T09:37:17.031Z;5;;OBI Markt Wien Triester Str.
2020-03-04T16:42:49.549Z;5;;OBI Markt Wien Triester Str.
2020-03-04T16:09:12.023Z;2;;OBI Markt Wien Triester Str.
2020-03-04T14:52:12.192Z;1;Teuer !!!;OBI Markt Wien Triester Str.
2020-03-04T12:20:13.698Z;4;;OBI Markt Wien Triester Str.
2020-03-04T09:30:37.139Z;5;Just a normal obi. Parking space available.;OBI Markt Wien Triester Str.
2020-03-04T08:47:22.933Z;5;;OBI Markt Wien Triester Str.
2020-03-03T14:35:18.879Z;3;Ware kann man nicht in allen Obi Märkten zurückgeben, sondern nur in dem Markt, wo sie gekauft wurde. Das gleiche gilt für das Einlösen von Gutscheinen. Reste des Parkettbodens wurden zurückgenommen, die passenden Sockelleisten dazu aber nicht, da diese nicht lagernd sind. Dies ist zeitaufwändig und fragwürdig.;OBI Markt Wien Triester Str.
2020-03-03T13:28:10.770Z;5;;OBI Markt Wien Triester Str.
2020-03-03T10:57:53.800Z;4;;OBI Markt Wien Triester Str.
2020-03-03T03:42:51.348Z;4;;OBI Markt Wien Triester Str.
2020-03-03T02:18:45.710Z;1;;OBI Markt Wien Triester Str.
2020-03-02T19:50:10.485Z;3;;OBI Markt Wien Triester Str.
2020-03-02T18:34:26.945Z;5;;OBI Markt Wien Triester Str.
2020-03-02T17:52:26.298Z;5;;OBI Markt Wien Triester Str.
2020-03-02T11:34:13.554Z;5;;OBI Markt Wien Triester Str.
2020-03-01T18:52:36.754Z;1;Wenig Auswahl, unfreundliche Mitarbeiter, aggressive Security.;OBI Markt Wien Triester Str.
2020-03-01T14:34:11.671Z;5;Gehe dort gerne hin und wieder einkaufen. Unglaublich was man bei Obi alles findet.;OBI Markt Wien Triester Str.
2020-03-01T14:01:49.906Z;4;;OBI Markt Wien Triester Str.
2020-02-29T19:53:54.369Z;5;Tol;OBI Markt Wien Triester Str.
2020-02-28T17:52:27.687Z;5;;OBI Markt Wien Triester Str.
2020-02-28T17:45:00.139Z;5;;OBI Markt Wien Triester Str.
2020-02-28T17:29:53.111Z;5;"Ich habe heute am 28.2.2020 um die Mittagszeit nach einer neuen Zimmertüre Ausschau gehalten. Der zuständige Verkäufer kam zu mit der Frage ""Kann ich ihnen helfen?"" Ja, er konnte mir bei meiner Auswahl behilflich sein. Ich war ganz überrascht von dieser ausgesuchten Höflichkeit. Danke!";OBI Markt Wien Triester Str.
2020-02-28T17:19:25.537Z;1;Lange Schlange vor dem Holzzuschnitt, wenig bis oft kaputte Duschstangen und zu wenig zum Testen wenn dann hoch oben, keine Orchideeninnentöpfe... Da geht man gezwungenermaßen eben Netzshoppen. Vielleicht ein Anreiz sich zu verbessern. Unfreundliche Mitarbeiter an der Retoure! Seit gestern gibt es keine Retoure mehr gegen Bar ausbezahlt sondern unkulanterweise nur auf Guthabenkarte;OBI Markt Wien Triester Str.
2020-02-27T20:36:38.146Z;5;Super;OBI Markt Wien Triester Str.
2020-02-27T15:31:46.677Z;4;Jedina prodavnica koja ima toliki izbor za kucu i dom;OBI Markt Wien Triester Str.
2020-02-27T10:06:13.773Z;5;;OBI Markt Wien Triester Str.
2020-02-26T15:32:51.171Z;5;Gut;OBI Markt Wien Triester Str.
2020-02-26T15:14:07.625Z;4;;OBI Markt Wien Triester Str.
2020-02-26T12:16:28.445Z;5;;OBI Markt Wien Triester Str.
2020-02-26T11:39:49.509Z;2;;OBI Markt Wien Triester Str.
2020-02-26T11:22:38.048Z;5;???????;OBI Markt Wien Triester Str.
2020-02-25T20:10:45.326Z;4;Großes Sortiment. Tiefgarage mit gratis Parkplatz für 2 Stunden.;OBI Markt Wien Triester Str.
2020-02-25T12:19:04.070Z;4;War nicht gut! Habe mein wünsch nicht gefunden...DANKE;OBI Markt Wien Triester Str.
2020-02-25T11:06:37.068Z;5;;OBI Markt Wien Triester Str.
2020-02-25T10:10:14.868Z;5;;OBI Markt Wien Triester Str.
2020-02-24T20:49:16.496Z;4;;OBI Markt Wien Triester Str.
2020-02-24T18:08:49.690Z;4;;OBI Markt Wien Triester Str.
2020-02-24T12:49:20.509Z;5;;OBI Markt Wien Triester Str.
2020-02-23T15:43:35.471Z;5;Sve I svasta na jednom mestu;OBI Markt Wien Triester Str.
2020-02-23T00:18:49.740Z;5;;OBI Markt Wien Triester Str.
2020-02-22T12:58:22.808Z;5;;OBI Markt Wien Triester Str.
2020-02-22T10:13:59.902Z;1;;OBI Markt Wien Triester Str.
2020-02-21T20:51:16.373Z;4;;OBI Markt Wien Triester Str.
2020-02-21T20:25:29.525Z;5;;OBI Markt Wien Triester Str.
2020-02-21T19:04:39.853Z;2;;OBI Markt Wien Triester Str.
2020-02-20T22:04:08.973Z;5;;OBI Markt Wien Triester Str.
2020-02-20T20:11:06.385Z;5;;OBI Markt Wien Triester Str.
2020-02-20T16:51:15.591Z;4;;OBI Markt Wien Triester Str.
2020-02-20T11:44:21.425Z;5;;OBI Markt Wien Triester Str.
2020-02-20T08:52:16.305Z;5;;OBI Markt Wien Triester Str.
2020-02-19T16:45:24.204Z;3;die Qaulität der Waren wird nicht besser. Schade das OBI immer noch keine hochwertigen Produkt vertreibt;OBI Markt Wien Triester Str.
2020-02-19T09:39:28.969Z;5;Hab kriegt was ich wollen hab. Die Kübel sind momentan ganz billig.;OBI Markt Wien Triester Str.
2020-02-18T16:25:29.503Z;2;Schlecht sortiert, Personal kaum geschult;OBI Markt Wien Triester Str.
2020-02-18T12:29:41.619Z;5;Gute Beratung im Sanitär Bereich;OBI Markt Wien Triester Str.
2020-02-18T12:27:10.951Z;5;Große Garage, gut erreichbar, großes Sortiment;OBI Markt Wien Triester Str.
2020-02-18T11:49:00.556Z;5;;OBI Markt Wien Triester Str.
2020-02-17T11:22:09.242Z;5;;OBI Markt Wien Triester Str.
2020-02-17T10:31:01.075Z;3;;OBI Markt Wien Triester Str.
2020-02-16T23:20:40.670Z;5;;OBI Markt Wien Triester Str.
2020-02-16T12:51:52.698Z;1;;OBI Markt Wien Triester Str.
2020-02-16T09:17:10.494Z;5;Super prodavnica;OBI Markt Wien Triester Str.
2020-02-15T21:18:21.181Z;5;1100 Wien;OBI Markt Wien Triester Str.
2020-02-15T18:28:00.248Z;4;;OBI Markt Wien Triester Str.
2020-02-15T17:11:02.767Z;5;;OBI Markt Wien Triester Str.
2020-02-15T16:44:41.818Z;5;;OBI Markt Wien Triester Str.
2020-02-15T12:59:05.846Z;5;????? ??????? ??????? ? ????? ????????;OBI Markt Wien Triester Str.
2020-02-15T07:54:01.025Z;4;;OBI Markt Wien Triester Str.
2020-02-15T07:04:16.327Z;5;;OBI Markt Wien Triester Str.
2020-02-14T15:53:40.593Z;5;Umfangreiches Sortiment, große Gartenabteilung;OBI Markt Wien Triester Str.
2020-02-14T15:47:21.047Z;5;????? ?????? ??????? ??? ?? ??????? ?? ???? ??? ??????;OBI Markt Wien Triester Str.
2020-02-14T11:43:20.433Z;5;;OBI Markt Wien Triester Str.
2020-02-14T10:04:31.444Z;4;Sehr großes Sortiment!;OBI Markt Wien Triester Str.
2020-02-14T03:46:19.043Z;3;;OBI Markt Wien Triester Str.
2020-02-13T12:44:53.601Z;5;Respeckt mit Verlaub und auch sehr freundlich.;OBI Markt Wien Triester Str.
2020-02-13T08:47:09.770Z;5;Fantastic;OBI Markt Wien Triester Str.
2020-02-13T04:49:37.555Z;3;;OBI Markt Wien Triester Str.
2020-02-13T04:22:11.857Z;5;;OBI Markt Wien Triester Str.
2020-02-12T17:18:02.124Z;5;Guter Laden!;OBI Markt Wien Triester Str.
2020-02-12T15:37:03.405Z;1;;OBI Markt Wien Triester Str.
2020-02-12T14:59:29.858Z;5;;OBI Markt Wien Triester Str.
2020-02-12T14:32:17.525Z;1;"Noch nie war ich in einem Laden in dem die Mitarbeiter so unfreundlich waren! (Ich meine damit nicht die Mitarbeiter auf der Verkaufsfläche sondern die an der Kasse)
Es ist mir ein Rätsel wie derart unfreundliche Menschen diesen Job bekommen haben! Bei 4 von 5 Besuchen gehe ich stocksauer aus dem Laden weil sich die KassiererInnen mehr als nur respektlos verhalten, jedem Kunden ist mit Respekt zu begegnen, leider Erfahre ich diesen in diesem Obi als junge Frau ganz und gar nicht. Ich werde hier ganz bestimmt nicht mehr einkaufen.";OBI Markt Wien Triester Str.
2020-02-12T11:31:24.873Z;5;;OBI Markt Wien Triester Str.
2020-02-11T15:22:01.678Z;5;;OBI Markt Wien Triester Str.
2020-02-11T13:32:39.708Z;5;;OBI Markt Wien Triester Str.
2020-02-11T07:57:44.514Z;5;;OBI Markt Wien Triester Str.
2020-02-11T07:01:49.828Z;5;Wir sind immer sehr zufrieden es gibt eine große Auswahl und die Preise sind Akzeptabel.;OBI Markt Wien Triester Str.
2020-02-09T18:41:58.677Z;5;;OBI Markt Wien Triester Str.
2020-02-09T18:02:40.270Z;1;Keine gute Betreuung;OBI Markt Wien Triester Str.
2020-02-09T07:27:19.934Z;4;"Super Auswahl, leider keine Verkäufer für Fragen zu finden.
Preise sind meist günstiger als bei anderen Baumärkten.";OBI Markt Wien Triester Str.
2020-02-08T19:34:35.230Z;5;;OBI Markt Wien Triester Str.
2020-02-08T18:05:33.020Z;5;;OBI Markt Wien Triester Str.
2020-02-08T16:27:16.639Z;4;;OBI Markt Wien Triester Str.
2020-02-08T14:39:50.106Z;5;;OBI Markt Wien Triester Str.
2020-02-08T13:43:40.256Z;5;;OBI Markt Wien Triester Str.
2020-02-08T13:42:50.031Z;5;;OBI Markt Wien Triester Str.
2020-02-08T08:08:47.858Z;5;;OBI Markt Wien Triester Str.
2020-02-08T06:47:48.424Z;5;spokojnost;OBI Markt Wien Triester Str.
2020-02-07T13:38:11.236Z;5;;OBI Markt Wien Triester Str.
2020-02-07T12:55:44.523Z;5;;OBI Markt Wien Triester Str.
2020-02-07T10:15:52.309Z;5;Riesiger Markt mit großer Auswahl. Ausreichende Parkplätze vorhanden.;OBI Markt Wien Triester Str.
2020-02-06T20:41:10.104Z;5;;OBI Markt Wien Triester Str.
2020-02-06T10:09:31.310Z;5;;OBI Markt Wien Triester Str.
2020-02-06T05:18:47.743Z;5;;OBI Markt Wien Triester Str.
2020-02-05T13:31:24.645Z;5;Fajn;OBI Markt Wien Triester Str.
2020-02-04T15:00:53.927Z;4;Sehr großflächiges Geschäft mit diversen Sortimenten. Parkplatz ist nicht so stark belegt. Manchmal ist das Parken durch Schranken begrenzt mit einer Ticket Nummer.;OBI Markt Wien Triester Str.
2020-02-04T11:04:26.984Z;5;;OBI Markt Wien Triester Str.
2020-02-04T08:07:15.969Z;5;;OBI Markt Wien Triester Str.
2020-02-04T07:29:34.477Z;5;;OBI Markt Wien Triester Str.
2020-02-04T06:45:32.091Z;5;;OBI Markt Wien Triester Str.
2020-02-03T19:25:00.070Z;1;;OBI Markt Wien Triester Str.
2020-02-03T17:54:49.194Z;5;;OBI Markt Wien Triester Str.
2020-02-03T17:39:02.595Z;4;;OBI Markt Wien Triester Str.
2020-02-03T16:26:34.243Z;5;;OBI Markt Wien Triester Str.
2020-02-02T15:18:49.450Z;4;;OBI Markt Wien Triester Str.
2020-02-02T14:20:02.681Z;5;;OBI Markt Wien Triester Str.
2020-02-02T13:16:43.668Z;1;;OBI Markt Wien Triester Str.
2020-02-02T07:27:15.312Z;4;Gute Preise und freundliche Mitarbeiter innen und kompetent beraten;OBI Markt Wien Triester Str.
2020-02-02T03:25:52.350Z;1;;OBI Markt Wien Triester Str.
2020-02-01T17:06:13.576Z;5;;OBI Markt Wien Triester Str.
2020-02-01T08:37:47.020Z;4;;OBI Markt Wien Triester Str.
2020-01-31T17:24:44.919Z;5;;OBI Markt Wien Triester Str.
2020-01-31T15:14:35.687Z;5;;OBI Markt Wien Triester Str.
2020-01-31T08:58:36.538Z;2;;OBI Markt Wien Triester Str.
2020-01-30T21:30:58.468Z;2;"??? ???????? ?????? ?? ??? ????? ????????
?????";OBI Markt Wien Triester Str.
2020-01-30T11:12:37.086Z;5;;OBI Markt Wien Triester Str.
2020-01-30T09:19:46.225Z;4;;OBI Markt Wien Triester Str.
2020-01-29T13:48:34.845Z;5;Gut;OBI Markt Wien Triester Str.
2020-01-29T09:08:47.089Z;5;;OBI Markt Wien Triester Str.
2020-01-28T18:28:59.375Z;4;;OBI Markt Wien Triester Str.
2020-01-28T14:15:27.851Z;5;Es ist schön;OBI Markt Wien Triester Str.
2020-01-28T13:08:29.359Z;5;;OBI Markt Wien Triester Str.
2020-01-28T09:09:35.506Z;4;;OBI Markt Wien Triester Str.
2020-01-28T08:08:07.968Z;5;;OBI Markt Wien Triester Str.
2020-01-27T18:16:34.011Z;4;Wie alle anderen OBI;OBI Markt Wien Triester Str.
2020-01-27T17:29:29.158Z;5;;OBI Markt Wien Triester Str.
2020-01-27T13:07:36.459Z;5;Habe alles gefunden, was ich brauche;OBI Markt Wien Triester Str.
2020-01-26T14:06:20.787Z;4;Sehr schöner übersichtlicher Markt, nettes Personal;OBI Markt Wien Triester Str.
2020-01-26T12:48:31.618Z;5;;OBI Markt Wien Triester Str.
2020-01-26T08:39:41.254Z;3;;OBI Markt Wien Triester Str.
2020-01-25T22:08:58.052Z;3;;OBI Markt Wien Triester Str.
2020-01-25T17:26:11.039Z;5;Top;OBI Markt Wien Triester Str.
2020-01-25T10:09:01.417Z;5;Freundliche Bedienung;OBI Markt Wien Triester Str.
2020-01-24T20:38:53.716Z;5;;OBI Markt Wien Triester Str.
2020-01-24T19:41:13.977Z;5;?? ????????? ????, ?????????? ? ??????????. ???? ? ?????, ?????? ?????? ?? ????? ?? ?????????, ?? ?? ??????? ???????? ????? ??? ?? ????????? ???????. ???? ????? ?? ????????? ?? ?????. ????? ?? ????????? ?? „???????” ??????????? ?? ????????.;OBI Markt Wien Triester Str.
2020-01-24T14:44:00.166Z;4;;OBI Markt Wien Triester Str.
2020-01-24T11:52:52.690Z;5;;OBI Markt Wien Triester Str.
2020-01-24T07:15:54.049Z;5;;OBI Markt Wien Triester Str.
2020-01-23T13:12:15.322Z;5;;OBI Markt Wien Triester Str.
2020-01-23T12:30:12.463Z;5;;OBI Markt Wien Triester Str.
2020-01-23T09:11:22.771Z;3;Holz-Zuschnitt nur mit mehreren Tagen Wartezeit, keine Einzelschrauben kaufbar (nach Gewicht), Kassiererin sehr freundlich, Sortiment groß;OBI Markt Wien Triester Str.
2020-01-23T07:58:08.976Z;5;;OBI Markt Wien Triester Str.
2020-01-23T07:34:17.358Z;3;;OBI Markt Wien Triester Str.
2020-01-23T06:22:28.494Z;5;;OBI Markt Wien Triester Str.
2020-01-22T18:01:18.158Z;5;A fost prima dat? ?i mi-a pl?cut !;OBI Markt Wien Triester Str.
2020-01-22T00:06:05.749Z;5;Gut bestückter Handwerker- und Werkzeug Markt. Von der Fliese bis zum Klo, vom Rasenmäher bis zur Kreissäge, Alles für Heim und Garten. Gefährlich für Heimwerker mit Neigung zum Kaufrausch;OBI Markt Wien Triester Str.
2020-01-21T18:07:48.565Z;5;;OBI Markt Wien Triester Str.
2020-01-21T15:24:29.041Z;5;;OBI Markt Wien Triester Str.
2020-01-21T14:29:11.547Z;4;;OBI Markt Wien Triester Str.
2020-01-21T10:23:42.731Z;4;;OBI Markt Wien Triester Str.
2020-01-20T19:36:32.760Z;5;;OBI Markt Wien Triester Str.
2020-01-20T11:49:54.518Z;5;Riesen Auswahl und gute Beratung;OBI Markt Wien Triester Str.
2020-01-19T10:45:55.954Z;4;;OBI Markt Wien Triester Str.
2020-01-18T22:16:05.407Z;4;;OBI Markt Wien Triester Str.
2020-01-18T14:14:55.241Z;5;;OBI Markt Wien Triester Str.
2020-01-18T13:51:29.743Z;2;;OBI Markt Wien Triester Str.
2020-01-18T11:03:45.292Z;5;;OBI Markt Wien Triester Str.
2020-01-18T07:21:44.074Z;4;;OBI Markt Wien Triester Str.
2020-01-17T21:13:03.692Z;5;Super  !;OBI Markt Wien Triester Str.
2020-01-17T17:24:09.932Z;4;Umfangreiches Sortiment. Im Werkzeug Bereich habe ich auch einen ausgesprochen hilfreichen Mitarbeiter mit ausgezeichnetem Wissen gefunden.;OBI Markt Wien Triester Str.
2020-01-16T16:48:06.325Z;4;Natürlich hat mein OBI 5 Stück Quadratholz 13x13x2400mm für Bilderrahmen Marke Eigenbau. I find des supa!;OBI Markt Wien Triester Str.
2020-01-16T16:33:42.151Z;4;;OBI Markt Wien Triester Str.
2020-01-16T13:23:34.289Z;5;;OBI Markt Wien Triester Str.
2020-01-16T00:00:55.922Z;4;;OBI Markt Wien Triester Str.
2020-01-15T19:53:55.611Z;4;;OBI Markt Wien Triester Str.
2020-01-15T17:23:23.897Z;5;;OBI Markt Wien Triester Str.
2020-01-15T17:15:07.128Z;3;;OBI Markt Wien Triester Str.
2020-01-15T16:16:57.303Z;4;Gut sortiert und freundliches Personal!;OBI Markt Wien Triester Str.
2020-01-15T15:28:53.303Z;1;;OBI Markt Wien Triester Str.
2020-01-15T12:35:02.203Z;4;Personal wie in beinahe jedem Baumarkt rar, aber dafür, wenn man fündig wird, sehr kompetent. Fein auch die im Markt situierte Felber Filiale. Fazit - guter Ort zum Einkaufen;OBI Markt Wien Triester Str.
2020-01-14T14:08:04.983Z;5;;OBI Markt Wien Triester Str.
2020-01-13T16:36:09.570Z;5;;OBI Markt Wien Triester Str.
2020-01-13T12:55:18.100Z;1;;OBI Markt Wien Triester Str.
2020-01-13T05:22:19.848Z;5;Super;OBI Markt Wien Triester Str.
2020-01-12T13:53:53.209Z;5;;OBI Markt Wien Triester Str.
2020-01-12T10:48:49.109Z;5;;OBI Markt Wien Triester Str.
2020-01-11T16:08:40.735Z;5;Hab einen Akkuschrauber gekauft und nach dem Auspacken bemerkt, dass er keinen Drehzahlregler hatte. Rückgabe ohne Probleme! Danke!;OBI Markt Wien Triester Str.
2020-01-10T20:57:08.053Z;5;;OBI Markt Wien Triester Str.
2020-01-10T18:15:05.949Z;3;;OBI Markt Wien Triester Str.
2020-01-10T16:00:31.467Z;4;;OBI Markt Wien Triester Str.
2020-01-10T11:39:20.298Z;5;Einkaufen wie immer;OBI Markt Wien Triester Str.
2020-01-09T14:15:59.763Z;1;;OBI Markt Wien Triester Str.
2020-01-09T11:32:18.624Z;4;;OBI Markt Wien Triester Str.
2020-01-09T10:03:25.946Z;5;;OBI Markt Wien Triester Str.
2020-01-09T09:29:56.007Z;1;;OBI Markt Wien Triester Str.
2020-01-09T09:01:50.012Z;4;;OBI Markt Wien Triester Str.
2020-01-09T07:03:01.293Z;5;;OBI Markt Wien Triester Str.
2020-01-08T16:59:30.671Z;3;;OBI Markt Wien Triester Str.
2020-01-08T10:55:09.470Z;4;;OBI Markt Wien Triester Str.
2020-01-07T18:09:50.384Z;5;;OBI Markt Wien Triester Str.
2020-01-07T13:58:37.993Z;5;;OBI Markt Wien Triester Str.
2020-01-07T09:08:13.188Z;5;;OBI Markt Wien Triester Str.
2020-01-06T21:25:02.059Z;5;;OBI Markt Wien Triester Str.
2020-01-06T19:34:29.733Z;5;;OBI Markt Wien Triester Str.
2020-01-06T07:57:18.198Z;5;Sehr groß und viel Auswahl;OBI Markt Wien Triester Str.
2020-01-05T16:55:02.730Z;5;;OBI Markt Wien Triester Str.
2020-01-05T16:26:43.778Z;5;;OBI Markt Wien Triester Str.
2020-01-05T13:12:03.561Z;5;;OBI Markt Wien Triester Str.
2020-01-05T12:43:09.002Z;4;;OBI Markt Wien Triester Str.
2020-01-05T06:23:38.187Z;5;;OBI Markt Wien Triester Str.
2020-01-04T14:19:12.338Z;5;Super Beratung in der Werkzeugabteilung!;OBI Markt Wien Triester Str.
2020-01-04T13:15:04.944Z;5;;OBI Markt Wien Triester Str.
2020-01-04T12:13:32.581Z;4;Das Personal ist wie in leider allen Baumärkten sehr dünn besetzt, wenn man aber jemanden erwischen sollte (was wohlgemerkt daran liegt dass diese Damen und Herren immer im Einsatz sind!), Habe ich großartige Erfahrung in Bezug auf Kompetenz gemacht.;OBI Markt Wien Triester Str.
2020-01-03T20:48:50.852Z;4;;OBI Markt Wien Triester Str.
2020-01-03T18:42:51.391Z;5;Hay todo lo que buscaba;OBI Markt Wien Triester Str.
2020-01-03T11:32:16.425Z;4;;OBI Markt Wien Triester Str.
2020-01-03T10:31:15.822Z;4;;OBI Markt Wien Triester Str.
2020-01-02T23:13:36.831Z;5;;OBI Markt Wien Triester Str.
2020-01-02T16:00:50.640Z;5;;OBI Markt Wien Triester Str.
2020-01-02T12:03:43.170Z;4;Bissal mehr Kunden entgenkommen könnt schon sein . Aber ansonsten TOP. Zumindest an Kasse und Hauptinfo sind kompetente motivierte Leute;OBI Markt Wien Triester Str.
2020-01-02T11:35:59.147Z;5;Superb;OBI Markt Wien Triester Str.
2020-01-02T11:20:08.386Z;4;;OBI Markt Wien Triester Str.
2020-01-02T09:28:13.903Z;5;Riesen großer Obi man findet alles und sehr kompetentes Personal;OBI Markt Wien Triester Str.
2020-01-02T07:09:26.704Z;5;;OBI Markt Wien Triester Str.
2020-01-02T01:47:31.765Z;4;;OBI Markt Wien Triester Str.
2020-01-01T08:03:27.573Z;4;;OBI Markt Wien Triester Str.
2019-12-31T13:01:13.574Z;4;Du kannst alles finden mit gutem Preis;OBI Markt Wien Triester Str.
2019-12-31T08:14:48.244Z;2;;OBI Markt Wien Triester Str.
2019-12-30T20:15:06.247Z;4;;OBI Markt Wien Triester Str.
2019-12-30T18:47:27.894Z;4;???? ?????? ?????? ??????.. ???????. ???? ????? ?? ??????;OBI Markt Wien Triester Str.
2019-12-30T18:27:15.895Z;5;Großer Baumarkt..Verkäufer kompetent und freundlich;OBI Markt Wien Triester Str.
2019-12-30T15:31:59.970Z;4;Great collections of tools and materials for household. Some of the staffs have not been helpful;OBI Markt Wien Triester Str.
2019-12-30T11:50:17.984Z;5;;OBI Markt Wien Triester Str.
2019-12-30T11:19:01.506Z;4;;OBI Markt Wien Triester Str.
2019-12-29T19:13:49.665Z;3;;OBI Markt Wien Triester Str.
2019-12-29T13:34:40.131Z;5;;OBI Markt Wien Triester Str.
2019-12-28T23:40:03.546Z;5;;OBI Markt Wien Triester Str.
2019-12-28T11:46:15.452Z;4;;OBI Markt Wien Triester Str.
2019-12-28T08:30:27.238Z;5;;OBI Markt Wien Triester Str.
2019-12-27T17:55:41.891Z;5;;OBI Markt Wien Triester Str.
2019-12-27T16:41:31.647Z;5;Sehr freundlich und kompetent bei Elektro.;OBI Markt Wien Triester Str.
2019-12-27T10:35:42.856Z;5;;OBI Markt Wien Triester Str.
2019-12-26T17:26:45.067Z;5;;OBI Markt Wien Triester Str.
2019-12-25T17:04:49.324Z;3;;OBI Markt Wien Triester Str.
2019-12-25T04:25:01.136Z;5;;OBI Markt Wien Triester Str.
2019-12-24T21:54:50.564Z;5;;OBI Markt Wien Triester Str.
2019-12-24T11:51:27.309Z;5;;OBI Markt Wien Triester Str.
